t,SC_ECEF_x_km,SC_ECEF_y_km,SC_ECEF_z_km,elevation_degree,illuminated_boolean,
2021.04.19 17:45:12,3039.06,5634.97,2201.45,-27.179,30,
2021.04.19 17:52:25,1206.13,6658.85,-330.872,-31.6443,30,
2021.04.19 18:00:30,-1161.04,5943.71,-3045.99,-39.1403,30,
2021.04.19 18:10:06,-3478.27,2880.25,-5056.81,-48.2649,0,
2021.04.19 18:21:40,-4335.79,-2218.01,-4712.8,-55.2917,0,
2021.04.19 18:34:48,-2274.02,-6288.58,-1059.45,-53.5249,0,
2021.04.19 18:47:33,1375.63,-5753.67,3276.74,-44.6264,30,
2021.04.19 18:58:18,3793.28,-2028.21,5214.78,-37.0294,30,
2021.04.19 19:07:28,4343.82,2065.76,4754.03,-33.763,30,
2021.04.19 19:15:58,3387.22,5197.61,2707.36,-34.6816,30,
2021.04.19 19:24:39,1277.29,6647.46,-288.141,-38.8008,30,
2021.04.19 19:34:11,-1504.66,5653.18,-3425.76,-44.6382,30,
2021.04.19 19:44:57,-3865.09,1844.77,-5255.43,-49.5716,0,
2021.04.19 19:56:48,-4169.24,-3336.44,-4171.32,-49.8664,0,
2021.04.19 20:08:43,-1901.1,-6477.75,-501.405,-45.0034,0,
2021.04.19 20:19:33,1243.07,-5839.86,3176.05,-39.4228,30,
2021.04.19 20:29:13,3549.1,-2658.29,5102.33,-36.6124,30,
2021.04.19 20:38:17,4375.6,1368.41,4970.61,-37.4172,30,
2021.04.19 20:47:32,3557.49,4946.84,2946.63,-41.3161,30,
2021.04.19 20:57:35,1148.58,6658.93,-497.124,-46.8797,30,
2021.04.19 21:08:50,-2096.6,5045.56,-4013.77,-51.0922,30,
2021.04.19 21:21:01,-4256.41,211.79,-5271.61,-49.7105,0,
2021.04.19 21:32:54,-3722.02,-4661.3,-3210.87,-42.9206,0,
2021.04.19 21:43:18,-1320.13,-6631.23,302.75,-35.9798,0,
2021.04.19 21:52:15,1309.69,-5769.71,3275.55,-32.3718,30,
2021.04.19 22:00:28,3329.81,-3127.52,4982.8,-32.9492,30,
2021.04.19 22:08:49,4340.92,528.259,5156.69,-37.4164,30,
2021.04.19 22:18:03,3871.46,4330.01,3471.75,-45.0058,30,
2021.04.19 22:28:54,1479.95,6610.07,-124.656,-53.7761,30,
2021.04.19 22:41:42,-2202.36,4902.64,-4132.58,-57.5041,30,
2021.04.19 22:55:21,-4365.66,-658.519,-5143.15,-49.3179,0,
2021.04.19 23:07:09,-3421.39,-5215.14,-2640.83,-36.9173,0,
2021.04.19 23:16:17,-1176.63,-6643.56,529.836,-28.0972,0,
2021.04.19 23:23:41,1012.14,-5971.76,3009.02,-24.499,30,
2021.04.19 23:30:24,2794.77,-4064.4,4623.11,-25.8898,30,
2021.04.19 23:37:23,4035.25,-1203.19,5288.48,-31.5632,30,
2021.04.19 23:45:27,4347.1,2388.74,4597.84,-41.0029,30,
2021.04.19 23:55:26,2988.91,5761.4,1927.5,-53.6114,30,
2021.04.20 00:08:12,-525.399,6269.38,-2522.84,-64.7224,30,
2021.04.20 00:23:35,-4043.38,1217.57,-5303.48,-56.9603,0,
2021.04.20 00:37:07,-3847.25,-4458.48,-3348.91,-38.3141,0,
2021.04.20 00:46:32,-1804.64,-6520.13,-227.578,-24.7184,0,
2021.04.20 00:53:18,167.446,-6411.89,2149.81,-17.3673,0,
2021.04.20 00:58:45,1750.24,-5341.49,3758.66,-15.8347,30,
2021.04.20 01:03:56,3037.43,-3645.22,4815.17,-19.1974,30,
2021.04.20 01:09:42,4024.16,-1241.48,5288.06,-26.4437,30,
2021.04.20 01:16:47,4390.89,1928.21,4768.34,-37.3243,30,
2021.04.20 01:26:01,3383.35,5300.71,2505.82,-52.2157,30,
2021.04.20 01:38:27,137.793,6523.41,-1833.11,-69.5492,30,
2021.04.20 01:55:02,-3919.76,1637.32,-5283.48,-63.6511,0,
2021.04.20 02:10:09,-3770.02,-4660.94,-3154.79,-38.702,0,
2021.04.20 02:19:39,-1630.24,-6569.18,48.3358,-21.6547,0,
2021.04.20 02:25:52,195.873,-6386.84,2220.42,-11.1369,0,
2021.04.20 02:30:16,1486.77,-5566.05,3540.64,-6.44856,30,
2021.04.20 02:33:57,2470.05,-4493.09,4406.64,-7.43219,30,
2021.04.20 02:37:47,3328.47,-3079.07,5013.69,-12.5201,30,
2021.04.20 02:42:26,4062.91,-1094.29,5291,-20.5762,30,
2021.04.20 02:48:26,4408.65,1597.51,4872.5,-31.6409,30,
2021.04.20 02:56:31,3736.67,4733.09,3072.3,-46.6086,30,
2021.04.20 03:07:43,1088.2,6644.93,-757.102,-66.7002,30,
2021.04.20 03:23:35,-3254.79,3245.51,-4983.9,-75.8307,0,
2021.04.20 03:41:45,-3906.99,-4391.38,-3368.49,-44.1301,0,
2021.04.20 03:52:24,-1555.59,-6584.38,192.016,-23.1323,0,
2021.04.20 03:58:52,354.606,-6302.54,2430.51,-9.10209,30,
2021.04.20 04:02:58,1553.95,-5487.42,3633.02,0.943713,30,
2021.04.20 04:05:35,2262.01,-4739.57,4257.98,5.63645,30,
2021.04.20 04:07:36,2759.93,-4059.39,4648.28,4.30694,30,
2021.04.20 04:09:48,3243.58,-3230.72,4973.78,-0.67691,30,
2021.04.20 04:12:39,3760.78,-2052.61,5228.66,-7.74528,30,
2021.04.20 04:16:32,4235.55,-332.545,5258.76,-16.5381,30,
2021.04.20 04:21:50,4405.89,2028.41,4712.83,-27.6192,30,
2021.04.20 04:29:08,3720.84,4795.6,2993.99,-42.1595,30,
2021.04.20 04:39:22,1327.98,6624.73,-506.038,-61.9571,30,
2021.04.20 04:54:05,-2832.16,3962.44,-4716.43,-85.0191,30,
2021.04.20 05:14:40,-3850.24,-4557.65,-3208.63,-48.9146,0,
2021.04.20 05:26:22,-1129.79,-6627.53,772.035,-25.3459,0,
2021.04.20 05:33:14,919.903,-5965.12,3051.36,-9.63836,30,
2021.04.20 05:37:25,2099.2,-4912.29,4144.38,3.76059,30,
2021.04.20 05:39:40,2669.1,-4175.49,4598.31,17.2175,30,
2021.04.20 05:40:27,2853.48,-3895.07,4731.47,24.0447,30,
2021.04.20 05:40:43,2914.42,-3797.03,4773.74,26.2457,30,
2021.04.20 05:40:51,2944.53,-3747.55,4794.28,27.2922,30,
2021.04.20 05:40:56,2963.23,-3716.46,4806.92,27.9084,30,
2021.04.20 05:41:00,2978.12,-3691.51,4816.92,28.3168,30,
2021.04.20 05:41:04,2992.94,-3666.48,4826.82,28.6086,30,
2021.04.20 05:41:06,3000.33,-3653.93,4831.73,28.8278,30,
2021.04.20 05:41:09,3011.39,-3635.08,4839.06,28.9986,30,
2021.04.20 05:41:11,3018.74,-3622.49,4843.91,29.1352,30,
2021.04.20 05:41:12,3022.41,-3616.19,4846.32,29.2466,30,
2021.04.20 05:41:14,3029.74,-3603.57,4851.14,29.3387,30,
2021.04.20 05:41:16,3037.05,-3590.93,4855.92,29.4155,30,
2021.04.20 05:41:17,3040.71,-3584.61,4858.31,29.4798,30,
2021.04.20 05:41:18,3044.35,-3578.27,4860.69,29.5337,30,
2021.04.20 05:41:20,3051.63,-3565.6,4865.42,29.5788,30,
2021.04.20 05:41:21,3055.27,-3559.26,4867.78,29.6159,30,
2021.04.20 05:41:22,3058.9,-3552.91,4870.14,29.6461,30,
2021.04.20 05:41:23,3062.53,-3546.55,4872.48,29.6699,30,
2021.04.20 05:41:25,3069.77,-3533.83,4877.16,29.6876,30,
2021.04.20 05:41:26,3073.38,-3527.47,4879.48,29.6997,30,
2021.04.20 05:41:27,3077,-3521.1,4881.81,29.7064,30,
2021.04.20 05:41:28,3080.6,-3514.72,4884.12,29.7077,30,
2021.04.20 05:41:29,3084.21,-3508.34,4886.43,29.7038,30,
2021.04.20 05:41:30,3087.81,-3501.96,4888.73,29.6945,30,
2021.04.20 05:41:32,3094.99,-3489.17,4893.32,29.6799,30,
2021.04.20 05:41:33,3098.58,-3482.77,4895.6,29.6596,30,
2021.04.20 05:41:34,3102.16,-3476.37,4897.88,29.6335,30,
2021.04.20 05:41:35,3105.74,-3469.96,4900.15,29.6012,30,
2021.04.20 05:41:36,3109.32,-3463.55,4902.42,29.5622,30,
2021.04.20 05:41:38,3116.46,-3450.71,4906.93,29.5157,30,
2021.04.20 05:41:39,3120.02,-3444.29,4909.17,29.4609,30,
2021.04.20 05:41:40,3123.58,-3437.86,4911.41,29.3967,30,
2021.04.20 05:41:42,3130.69,-3424.99,4915.87,29.3214,30,
2021.04.20 05:41:43,3134.23,-3418.54,4918.09,29.2331,30,
2021.04.20 05:41:45,3141.32,-3405.64,4922.51,29.1289,30,
2021.04.20 05:41:47,3148.38,-3392.73,4926.91,29.0051,30,
2021.04.20 05:41:49,3155.43,-3379.79,4931.28,28.8565,30,
2021.04.20 05:41:51,3162.47,-3366.84,4935.63,28.6759,30,
2021.04.20 05:41:54,3172.99,-3347.38,4942.1,28.4526,30,
2021.04.20 05:41:57,3183.47,-3327.88,4948.51,28.1712,30,
2021.04.20 05:42:00,3193.92,-3308.35,4954.86,27.8077,30,
2021.04.20 05:42:04,3207.79,-3282.24,4963.25,27.3244,30,
2021.04.20 05:42:10,3228.47,-3242.95,4975.63,26.6598,30,
2021.04.20 05:42:17,3252.41,-3196.92,4989.79,25.7094,30,
2021.04.20 05:42:27,3286.26,-3130.82,5009.46,24.2931,30,
2021.04.20 05:42:41,3332.93,-3037.6,5035.92,22.1049,30,
2021.04.20 05:43:05,3410.98,-2876.02,5078.31,18.6837,30,
2021.04.20 05:43:44,3532.39,-2608.97,5139.13,13.5696,30,
2021.04.20 05:44:51,3724.69,-2138.56,5220,6.79994,30,
2021.04.20 05:46:44,3999.8,-1318.67,5287.78,-0.983664,30,
2021.04.20 05:49:37,4292.65,-26.2417,5223.06,-9.51371,30,
2021.04.20 05:53:47,4423.32,1830.15,4776.87,-19.3724,30,
2021.04.20 05:59:35,4020.24,4140.66,3532.55,-31.6398,30,
2021.04.20 06:07:40,2459.44,6238.69,948.583,-47.8111,30,
2021.04.20 06:19:07,-834.617,6027.4,-2987.6,-70.1173,30,
2021.04.20 06:35:50,-4304.11,37.1865,-5236.73,-77.5796,0,
2021.04.20 06:54:27,-2343.94,-6305.45,-762.536,-41.3297,0,
2021.04.20 07:04:30,563.31,-6165.45,2723.56,-20.5498,30,
2021.04.20 07:10:30,2264.27,-4697.27,4303.28,-5.77302,30,
2021.04.20 07:14:05,3118.22,-3430.23,4920.11,8.58104,30,
2021.04.20 07:15:46,3458.34,-2759.81,5110.62,24.6063,30,
2021.04.20 07:15:59,3498.91,-2670.7,5130.3,28.5005,30,
2021.04.20 07:16:02,3508.17,-2650.05,5134.68,29.4175,30,
2021.04.20 07:16:03,3511.24,-2643.17,5136.13,29.8997,30,
2021.04.20 07:16:04,3514.31,-2636.27,5137.57,30.2506,30,
2021.04.20 07:16:05,3517.38,-2629.38,5139,30.596,30,
2021.04.20 07:16:06,3520.44,-2622.48,5140.43,30.9468,30,
2021.04.20 07:16:07,3523.5,-2615.57,5141.85,31.303,30,
2021.04.20 07:16:08,3526.55,-2608.67,5143.27,31.6648,30,
2021.04.20 07:16:09,3529.6,-2601.76,5144.67,32.0323,30,
2021.04.20 07:16:10,3532.65,-2594.85,5146.08,32.4056,30,
2021.04.20 07:16:11,3535.69,-2587.93,5147.47,32.7848,30,
2021.04.20 07:16:12,3538.72,-2581.01,5148.86,33.1702,30,
2021.04.20 07:16:13,3541.75,-2574.09,5150.24,33.5617,30,
2021.04.20 07:16:14,3544.78,-2567.16,5151.61,33.9596,30,
2021.04.20 07:16:15,3547.8,-2560.23,5152.98,34.364,30,
2021.04.20 07:16:16,3550.82,-2553.3,5154.34,34.7749,30,
2021.04.20 07:16:17,3553.83,-2546.36,5155.7,35.1927,30,
2021.04.20 07:16:18,3556.84,-2539.42,5157.05,35.6174,30,
2021.04.20 07:16:19,3559.84,-2532.48,5158.39,36.0491,30,
2021.04.20 07:16:20,3562.84,-2525.53,5159.72,36.4881,30,
2021.04.20 07:16:21,3565.83,-2518.58,5161.05,36.9344,30,
2021.04.20 07:16:22,3568.82,-2511.63,5162.37,37.3882,30,
2021.04.20 07:16:23,3571.81,-2504.68,5163.69,37.8497,30,
2021.04.20 07:16:24,3574.79,-2497.72,5165,38.3191,30,
2021.04.20 07:16:25,3577.76,-2490.76,5166.3,38.7965,30,
2021.04.20 07:16:26,3580.73,-2483.79,5167.59,39.2821,30,
2021.04.20 07:16:27,3583.7,-2476.82,5168.88,39.7759,30,
2021.04.20 07:16:28,3586.66,-2469.85,5170.16,40.2783,30,
2021.04.20 07:16:29,3589.62,-2462.88,5171.44,40.7894,30,
2021.04.20 07:16:30,3592.57,-2455.9,5172.7,41.3094,30,
2021.04.20 07:16:31,3595.52,-2448.92,5173.97,41.8383,30,
2021.04.20 07:16:32,3598.46,-2441.93,5175.22,42.3765,30,
2021.04.20 07:16:33,3601.4,-2434.94,5176.47,42.924,30,
2021.04.20 07:16:34,3604.33,-2427.95,5177.71,43.4811,30,
2021.04.20 07:16:35,3607.26,-2420.96,5178.94,44.0479,30,
2021.04.20 07:16:36,3610.19,-2413.96,5180.17,44.6246,30,
2021.04.20 07:16:37,3613.11,-2406.96,5181.39,45.2114,30,
2021.04.20 07:16:38,3616.02,-2399.96,5182.61,45.8084,30,
2021.04.20 07:16:39,3618.94,-2392.95,5183.82,46.4158,30,
2021.04.20 07:16:40,3621.84,-2385.94,5185.02,47.0339,30,
2021.04.20 07:16:41,3624.74,-2378.93,5186.21,47.6626,30,
2021.04.20 07:16:42,3627.64,-2371.92,5187.4,48.3023,30,
2021.04.20 07:16:43,3630.53,-2364.9,5188.58,48.953,30,
2021.04.20 07:16:44,3633.42,-2357.88,5189.76,49.615,30,
2021.04.20 07:16:45,3636.3,-2350.85,5190.92,50.2883,30,
2021.04.20 07:16:46,3639.18,-2343.82,5192.09,50.9731,30,
2021.04.20 07:16:47,3642.05,-2336.79,5193.24,51.6696,30,
2021.04.20 07:16:48,3644.92,-2329.76,5194.39,52.3778,30,
2021.04.20 07:16:49,3647.79,-2322.72,5195.53,53.0978,30,
2021.04.20 07:16:50,3650.65,-2315.68,5196.66,53.8299,30,
2021.04.20 07:16:51,3653.5,-2308.64,5197.79,54.574,30,
2021.04.20 07:16:52,3656.35,-2301.6,5198.91,55.3302,30,
2021.04.20 07:16:53,3659.2,-2294.55,5200.03,56.0987,30,
2021.04.20 07:16:54,3662.04,-2287.5,5201.13,56.8794,30,
2021.04.20 07:16:55,3664.87,-2280.44,5202.23,57.6724,30,
2021.04.20 07:16:56,3667.7,-2273.38,5203.33,58.4776,30,
2021.04.20 07:16:57,3670.53,-2266.32,5204.42,59.2952,30,
2021.04.20 07:16:58,3673.35,-2259.26,5205.5,60.125,30,
2021.04.20 07:16:59,3676.17,-2252.2,5206.57,60.967,30,
2021.04.20 07:17:00,3678.98,-2245.13,5207.64,61.821,30,
2021.04.20 07:17:01,3681.79,-2238.05,5208.7,62.6871,30,
2021.04.20 07:17:02,3684.59,-2230.98,5209.75,63.5651,30,
2021.04.20 07:17:03,3687.39,-2223.9,5210.8,64.4547,30,
2021.04.20 07:17:04,3690.18,-2216.82,5211.84,65.3558,30,
2021.04.20 07:17:05,3692.97,-2209.74,5212.87,66.2682,30,
2021.04.20 07:17:06,3695.75,-2202.65,5213.9,67.1914,30,
2021.04.20 07:17:07,3698.53,-2195.56,5214.92,68.1253,30,
2021.04.20 07:17:08,3701.31,-2188.47,5215.93,69.0694,30,
2021.04.20 07:17:09,3704.08,-2181.38,5216.94,70.0232,30,
2021.04.20 07:17:10,3706.84,-2174.28,5217.94,70.9863,30,
2021.04.20 07:17:11,3709.6,-2167.18,5218.93,71.958,30,
2021.04.20 07:17:12,3712.36,-2160.08,5219.92,72.9377,30,
2021.04.20 07:17:13,3715.11,-2152.97,5220.9,73.9246,30,
2021.04.20 07:17:14,3717.85,-2145.86,5221.87,74.9177,30,
2021.04.20 07:17:15,3720.59,-2138.75,5222.84,75.916,30,
2021.04.20 07:17:16,3723.33,-2131.64,5223.8,76.918,30,
2021.04.20 07:17:17,3726.06,-2124.52,5224.75,77.9221,30,
2021.04.20 07:17:18,3728.79,-2117.4,5225.7,78.9262,30,
2021.04.20 07:17:19,3731.51,-2110.28,5226.64,79.9276,30,
2021.04.20 07:17:20,3734.23,-2103.15,5227.57,80.9224,30,
2021.04.20 07:17:21,3736.94,-2096.03,5228.49,81.9054,30,
2021.04.20 07:17:22,3739.64,-2088.9,5229.41,82.8687,30,
2021.04.20 07:17:23,3742.35,-2081.76,5230.33,83.8,30,
2021.04.20 07:17:24,3745.04,-2074.63,5231.23,84.6796,30,
2021.04.20 07:17:25,3747.74,-2067.49,5232.13,85.4744,30,
2021.04.20 07:17:26,3750.43,-2060.35,5233.02,86.1289,30,
2021.04.20 07:17:27,3753.11,-2053.2,5233.91,86.5602,30,
2021.04.20 07:17:28,3755.79,-2046.06,5234.79,86.6787,30,
2021.04.20 07:17:29,3758.46,-2038.91,5235.66,86.4528,30,
2021.04.20 07:17:30,3761.13,-2031.76,5236.52,85.9399,30,
2021.04.20 07:17:31,3763.79,-2024.6,5237.38,85.233,30,
2021.04.20 07:17:32,3766.45,-2017.45,5238.23,84.4065,30,
2021.04.20 07:17:33,3769.11,-2010.29,5239.08,83.5076,30,
2021.04.20 07:17:34,3771.75,-2003.12,5239.92,82.5645,30,
2021.04.20 07:17:35,3774.4,-1995.96,5240.75,81.5939,30,
2021.04.20 07:17:36,3777.04,-1988.79,5241.57,80.6065,30,
2021.04.20 07:17:37,3779.67,-1981.62,5242.39,79.6092,30,
2021.04.20 07:17:38,3782.3,-1974.45,5243.2,78.6068,30,
2021.04.20 07:17:39,3784.93,-1967.28,5244,77.6025,30,
2021.04.20 07:17:40,3787.55,-1960.1,5244.8,76.599,30,
2021.04.20 07:17:41,3790.16,-1952.92,5245.59,75.5982,30,
2021.04.20 07:17:42,3792.77,-1945.74,5246.38,74.6016,30,
2021.04.20 07:17:43,3795.38,-1938.55,5247.15,73.6105,30,
2021.04.20 07:17:44,3797.98,-1931.36,5247.92,72.626,30,
2021.04.20 07:17:45,3800.58,-1924.17,5248.69,71.649,30,
2021.04.20 07:17:46,3803.17,-1916.98,5249.44,70.6801,30,
2021.04.20 07:17:47,3805.75,-1909.79,5250.19,69.7201,30,
2021.04.20 07:17:48,3808.33,-1902.59,5250.94,68.7695,30,
2021.04.20 07:17:49,3810.91,-1895.39,5251.67,67.8289,30,
2021.04.20 07:17:50,3813.48,-1888.19,5252.4,66.8986,30,
2021.04.20 07:17:51,3816.05,-1880.98,5253.13,65.979,30,
2021.04.20 07:17:52,3818.61,-1873.78,5253.84,65.0704,30,
2021.04.20 07:17:53,3821.17,-1866.57,5254.55,64.1732,30,
2021.04.20 07:17:54,3823.72,-1859.35,5255.25,63.2875,30,
2021.04.20 07:17:55,3826.26,-1852.14,5255.95,62.4135,30,
2021.04.20 07:17:56,3828.8,-1844.92,5256.64,61.5514,30,
2021.04.20 07:17:57,3831.34,-1837.7,5257.32,60.7014,30,
2021.04.20 07:17:58,3833.87,-1830.48,5258,59.8636,30,
2021.04.20 07:17:59,3836.4,-1823.26,5258.67,59.0379,30,
2021.04.20 07:18:00,3838.92,-1816.03,5259.33,58.2245,30,
2021.04.20 07:18:01,3841.44,-1808.81,5259.98,57.4234,30,
2021.04.20 07:18:02,3843.95,-1801.57,5260.63,56.6346,30,
2021.04.20 07:18:03,3846.46,-1794.34,5261.27,55.858,30,
2021.04.20 07:18:04,3848.96,-1787.11,5261.91,55.0937,30,
2021.04.20 07:18:05,3851.46,-1779.87,5262.53,54.3416,30,
2021.04.20 07:18:06,3853.95,-1772.63,5263.16,53.6015,30,
2021.04.20 07:18:07,3856.44,-1765.39,5263.77,52.8735,30,
2021.04.20 07:18:08,3858.92,-1758.14,5264.38,52.1575,30,
2021.04.20 07:18:09,3861.4,-1750.9,5264.98,51.4533,30,
2021.04.20 07:18:10,3863.87,-1743.65,5265.57,50.7608,30,
2021.04.20 07:18:11,3866.34,-1736.4,5266.16,50.0798,30,
2021.04.20 07:18:12,3868.8,-1729.14,5266.74,49.4104,30,
2021.04.20 07:18:13,3871.26,-1721.89,5267.31,48.7522,30,
2021.04.20 07:18:14,3873.71,-1714.63,5267.88,48.1053,30,
2021.04.20 07:18:15,3876.16,-1707.37,5268.44,47.4693,30,
2021.04.20 07:18:16,3878.6,-1700.11,5268.99,46.8442,30,
2021.04.20 07:18:17,3881.04,-1692.84,5269.54,46.2297,30,
2021.04.20 07:18:18,3883.47,-1685.57,5270.08,45.6258,30,
2021.04.20 07:18:19,3885.9,-1678.31,5270.61,45.0323,30,
2021.04.20 07:18:20,3888.32,-1671.03,5271.14,44.4489,30,
2021.04.20 07:18:21,3890.74,-1663.76,5271.66,43.8756,30,
2021.04.20 07:18:22,3893.15,-1656.49,5272.17,43.3121,30,
2021.04.20 07:18:23,3895.56,-1649.21,5272.68,42.7583,30,
2021.04.20 07:18:24,3897.96,-1641.93,5273.17,42.2139,30,
2021.04.20 07:18:25,3900.36,-1634.65,5273.67,41.6789,30,
2021.04.20 07:18:26,3902.75,-1627.36,5274.15,41.153,30,
2021.04.20 07:18:27,3905.14,-1620.08,5274.63,40.6361,30,
2021.04.20 07:18:28,3907.52,-1612.79,5275.1,40.1279,30,
2021.04.20 07:18:29,3909.9,-1605.5,5275.57,39.6284,30,
2021.04.20 07:18:30,3912.27,-1598.21,5276.02,39.1374,30,
2021.04.20 07:18:31,3914.64,-1590.91,5276.48,38.6546,30,
2021.04.20 07:18:32,3917,-1583.62,5276.92,38.1799,30,
2021.04.20 07:18:33,3919.36,-1576.32,5277.36,37.7132,30,
2021.04.20 07:18:34,3921.71,-1569.02,5277.79,37.2543,30,
2021.04.20 07:18:35,3924.06,-1561.72,5278.21,36.8031,30,
2021.04.20 07:18:36,3926.4,-1554.41,5278.63,36.3592,30,
2021.04.20 07:18:37,3928.74,-1547.11,5279.04,35.9227,30,
2021.04.20 07:18:38,3931.07,-1539.8,5279.44,35.4934,30,
2021.04.20 07:18:39,3933.4,-1532.49,5279.84,35.0711,30,
2021.04.20 07:18:40,3935.72,-1525.18,5280.23,34.6556,30,
2021.04.20 07:18:41,3938.04,-1517.86,5280.61,34.2469,30,
2021.04.20 07:18:42,3940.35,-1510.55,5280.99,33.8448,30,
2021.04.20 07:18:43,3942.65,-1503.23,5281.36,33.449,30,
2021.04.20 07:18:44,3944.96,-1495.91,5281.72,33.0596,30,
2021.04.20 07:18:45,3947.25,-1488.59,5282.08,32.6764,30,
2021.04.20 07:18:46,3949.54,-1481.26,5282.43,32.2991,30,
2021.04.20 07:18:47,3951.83,-1473.94,5282.77,31.9278,30,
2021.04.20 07:18:48,3954.11,-1466.61,5283.1,31.5623,30,
2021.04.20 07:18:49,3956.39,-1459.28,5283.43,31.2024,30,
2021.04.20 07:18:50,3958.66,-1451.95,5283.75,30.848,30,
2021.04.20 07:18:51,3960.93,-1444.61,5284.07,30.4991,30,
2021.04.20 07:18:52,3963.19,-1437.28,5284.38,30.1554,30,
2021.04.20 07:18:53,3965.44,-1429.94,5284.68,29.817,30,
2021.04.20 07:18:54,3967.69,-1422.6,5284.97,29.4577,30,
2021.04.20 07:18:56,3972.18,-1407.92,5285.54,29,30,
2021.04.20 07:18:58,3976.65,-1393.23,5286.08,28.3622,30,
2021.04.20 07:19:01,3983.31,-1371.18,5286.84,27.411,30,
2021.04.20 07:19:06,3994.3,-1334.4,5287.97,25.9144,30,
2021.04.20 07:19:15,4013.78,-1268.08,5289.58,23.4839,30,
2021.04.20 07:19:33,4051.47,-1135.06,5291.14,19.5756,30,
2021.04.20 07:20:08,4119.9,-875.093,5287.83,13.7802,30,
2021.04.20 07:21:14,4231.22,-381.457,5258.87,6.41284,30,
2021.04.20 07:23:10,4369.13,489.623,5136.6,-1.70785,30,
2021.04.20 07:26:09,4433.37,1811.88,4774.5,-10.4487,30,
2021.04.20 07:30:27,4206.64,3573.38,3912.34,-20.5463,30,
2021.04.20 07:36:28,3299.47,5499.59,2168.27,-33.1555,30,
2021.04.20 07:44:51,1177.02,6626.49,-785.308,-49.8345,30,
2021.04.20 07:56:45,-2283.85,4684.37,-4336.61,-72.9268,30,
2021.04.20 08:14:10,-4400.68,-2559.33,-4473,-73.5679,0,
2021.04.20 08:31:45,-1004.78,-6614.61,1014.01,-39.2443,0,
2021.04.20 08:41:22,1839,-5154.91,3970.15,-19.219,30,
2021.04.20 08:47:09,3250.24,-3168.66,5009.14,-4.67321,30,
2021.04.20 08:50:34,3861.29,-1744.2,5267.27,9.90134,30,
2021.04.20 08:52:05,4067.49,-1077,5291,25.535,30,
2021.04.20 08:52:15,4087.55,-1002.85,5290.16,28.6199,30,
2021.04.20 08:52:18,4093.46,-980.581,5289.78,29.471,30,
2021.04.20 08:52:19,4095.42,-973.155,5289.64,29.9343,30,
2021.04.20 08:52:20,4097.38,-965.728,5289.49,30.2807,30,
2021.04.20 08:52:21,4099.33,-958.3,5289.33,30.6267,30,
2021.04.20 08:52:22,4101.27,-950.87,5289.17,30.978,30,
2021.04.20 08:52:23,4103.21,-943.439,5289,31.3348,30,
2021.04.20 08:52:24,4105.15,-936.007,5288.83,31.6971,30,
2021.04.20 08:52:25,4107.08,-928.574,5288.64,32.0652,30,
2021.04.20 08:52:26,4109,-921.14,5288.46,32.4391,30,
2021.04.20 08:52:27,4110.92,-913.704,5288.26,32.819,30,
2021.04.20 08:52:28,4112.83,-906.267,5288.06,33.2049,30,
2021.04.20 08:52:29,4114.74,-898.83,5287.85,33.5971,30,
2021.04.20 08:52:30,4116.64,-891.39,5287.63,33.9957,30,
2021.04.20 08:52:31,4118.54,-883.95,5287.41,34.4007,30,
2021.04.20 08:52:32,4120.43,-876.509,5287.17,34.8124,30,
2021.04.20 08:52:33,4122.32,-869.066,5286.94,35.2309,30,
2021.04.20 08:52:34,4124.2,-861.623,5286.69,35.6563,30,
2021.04.20 08:52:35,4126.08,-854.178,5286.44,36.0887,30,
2021.04.20 08:52:36,4127.95,-846.732,5286.19,36.5285,30,
2021.04.20 08:52:37,4129.81,-839.285,5285.92,36.9756,30,
2021.04.20 08:52:38,4131.67,-831.837,5285.65,37.4302,30,
2021.04.20 08:52:39,4133.53,-824.388,5285.37,37.8926,30,
2021.04.20 08:52:40,4135.38,-816.938,5285.09,38.3628,30,
2021.04.20 08:52:41,4137.22,-809.487,5284.79,38.8411,30,
2021.04.20 08:52:42,4139.06,-802.035,5284.5,39.3275,30,
2021.04.20 08:52:43,4140.89,-794.582,5284.19,39.8224,30,
2021.04.20 08:52:44,4142.72,-787.127,5283.88,40.3257,30,
2021.04.20 08:52:45,4144.55,-779.672,5283.56,40.8378,30,
2021.04.20 08:52:46,4146.36,-772.216,5283.23,41.3588,30,
2021.04.20 08:52:47,4148.18,-764.759,5282.9,41.8888,30,
2021.04.20 08:52:48,4149.98,-757.3,5282.56,42.4281,30,
2021.04.20 08:52:49,4151.78,-749.841,5282.21,42.9768,30,
2021.04.20 08:52:50,4153.58,-742.381,5281.86,43.535,30,
2021.04.20 08:52:51,4155.37,-734.92,5281.5,44.1031,30,
2021.04.20 08:52:52,4157.16,-727.458,5281.13,44.6811,30,
2021.04.20 08:52:53,4158.94,-719.995,5280.76,45.2692,30,
2021.04.20 08:52:54,4160.71,-712.531,5280.38,45.8676,30,
2021.04.20 08:52:55,4162.48,-705.066,5279.99,46.4765,30,
2021.04.20 08:52:56,4164.25,-697.6,5279.6,47.0961,30,
2021.04.20 08:52:57,4166.01,-690.133,5279.2,47.7264,30,
2021.04.20 08:52:58,4167.76,-682.666,5278.79,48.3678,30,
2021.04.20 08:52:59,4169.51,-675.197,5278.38,49.0202,30,
